"Time (UTC)","Day-ahead Total Load Forecast [MW] - France (FR)","Actual Total Load [MW] - France (FR)"
"26.04.2024 02:00 - 26.04.2024 03:00","43800","44060"
"26.04.2024 03:00 - 26.04.2024 04:00","45100","46007"
"26.04.2024 04:00 - 26.04.2024 05:00","48550","49925"
"26.04.2024 05:00 - 26.04.2024 06:00","52900","53734"
"26.04.2024 06:00 - 26.04.2024 07:00","55800","55934"
"26.04.2024 07:00 - 26.04.2024 08:00","56750","56289"
"26.04.2024 08:00 - 26.04.2024 09:00","56500","55733"
"26.04.2024 09:00 - 26.04.2024 10:00","56350","55587"
"26.04.2024 10:00 - 26.04.2024 11:00","57100","55800"
"26.04.2024 11:00 - 26.04.2024 12:00","57000","53935"
"26.04.2024 12:00 - 26.04.2024 13:00","54500","52109"
"26.04.2024 13:00 - 26.04.2024 14:00","52400","50061"
"26.04.2024 14:00 - 26.04.2024 15:00","50100","48289"
"26.04.2024 15:00 - 26.04.2024 16:00","49150","48185"
"26.04.2024 16:00 - 26.04.2024 17:00","50100","50121"
"26.04.2024 17:00 - 26.04.2024 18:00","51650","51346"
"26.04.2024 18:00 - 26.04.2024 19:00","51150","50761"
"26.04.2024 19:00 - 26.04.2024 20:00","50900","50498"
"26.04.2024 20:00 - 26.04.2024 21:00","50600","51129"
"26.04.2024 21:00 - 26.04.2024 22:00","53000","50959"
"26.04.2024 22:00 - 26.04.2024 23:00","48750","48117"
"26.04.2024 23:00 - 27.04.2024 00:00","45700","45441"
"27.04.2024 00:00 - 27.04.2024 01:00","44550","44067"
"27.04.2024 01:00 - 27.04.2024 02:00","42100","41660"
"27.04.2024 02:00 - 27.04.2024 03:00","40500","40487"
"27.04.2024 03:00 - 27.04.2024 04:00","40250","40990"
"27.04.2024 04:00 - 27.04.2024 05:00","41250","42112"
"27.04.2024 05:00 - 27.04.2024 06:00","42250","43395"
"27.04.2024 06:00 - 27.04.2024 07:00","44250","45659"
"27.04.2024 07:00 - 27.04.2024 08:00","46400","47423"
"27.04.2024 08:00 - 27.04.2024 09:00","47200","48064"
"27.04.2024 09:00 - 27.04.2024 10:00","47750","48132"
"27.04.2024 10:00 - 27.04.2024 11:00","49150","49657"
"27.04.2024 11:00 - 27.04.2024 12:00","49050","48063"
"27.04.2024 12:00 - 27.04.2024 13:00","46000","45816"
"27.04.2024 13:00 - 27.04.2024 14:00","44300","44350"
"27.04.2024 14:00 - 27.04.2024 15:00","42550","43451"
"27.04.2024 15:00 - 27.04.2024 16:00","41500","43534"
"27.04.2024 16:00 - 27.04.2024 17:00","42800","45586"
"27.04.2024 17:00 - 27.04.2024 18:00","44400","47052"
"27.04.2024 18:00 - 27.04.2024 19:00","44500","46234"
"27.04.2024 19:00 - 27.04.2024 20:00","45150","45798"
"27.04.2024 20:00 - 27.04.2024 21:00","45100","46631"
"27.04.2024 21:00 - 27.04.2024 22:00","46650","46971"
"27.04.2024 22:00 - 27.04.2024 23:00","45500","44559"
"27.04.2024 23:00 - 28.04.2024 00:00","42550","42380"
"28.04.2024 00:00 - 28.04.2024 01:00","41600","40784"
"28.04.2024 01:00 - 28.04.2024 02:00","38800","38381"
"28.04.2024 02:00 - 28.04.2024 03:00","37250","37105"
"28.04.2024 03:00 - 28.04.2024 04:00","36850","37566"
"28.04.2024 04:00 - 28.04.2024 05:00","37750","38057"
"28.04.2024 05:00 - 28.04.2024 06:00","38200","38958"
"28.04.2024 06:00 - 28.04.2024 07:00","39850","40747"
"28.04.2024 07:00 - 28.04.2024 08:00","41850","43304"
"28.04.2024 08:00 - 28.04.2024 09:00","43000","44882"
"28.04.2024 09:00 - 28.04.2024 10:00","44300","46374"
"28.04.2024 10:00 - 28.04.2024 11:00","45850","47940"
"28.04.2024 11:00 - 28.04.2024 12:00","45600","46116"
"28.04.2024 12:00 - 28.04.2024 13:00","42150","43450"
"28.04.2024 13:00 - 28.04.2024 14:00","39750","41431"
"28.04.2024 14:00 - 28.04.2024 15:00","38200","39444"
"28.04.2024 15:00 - 28.04.2024 16:00","38550","39454"
"28.04.2024 16:00 - 28.04.2024 17:00","40050","42893"
"28.04.2024 17:00 - 28.04.2024 18:00","42750","45564"
"28.04.2024 18:00 - 28.04.2024 19:00","43900","45571"
"28.04.2024 19:00 - 28.04.2024 20:00","44500","45893"
"28.04.2024 20:00 - 28.04.2024 21:00","44350","46935"
"28.04.2024 21:00 - 28.04.2024 22:00","46450","47053"
"28.04.2024 22:00 - 28.04.2024 23:00","45250","44880"
"28.04.2024 23:00 - 29.04.2024 00:00","43150","42814"
"29.04.2024 00:00 - 29.04.2024 01:00","42450","41681"
"29.04.2024 01:00 - 29.04.2024 02:00","40200","39844"
"29.04.2024 02:00 - 29.04.2024 03:00","39250","39503"
"29.04.2024 03:00 - 29.04.2024 04:00","40950","42147"
"29.04.2024 04:00 - 29.04.2024 05:00","45000","46655"
"29.04.2024 05:00 - 29.04.2024 06:00","49050","50940"
"29.04.2024 06:00 - 29.04.2024 07:00","51850","53285"
"29.04.2024 07:00 - 29.04.2024 08:00","53100","53396"
"29.04.2024 08:00 - 29.04.2024 09:00","52600","52692"
"29.04.2024 09:00 - 29.04.2024 10:00","52250","52588"
"29.04.2024 10:00 - 29.04.2024 11:00","52900","52640"
"29.04.2024 11:00 - 29.04.2024 12:00","52550","51139"
"29.04.2024 12:00 - 29.04.2024 13:00","49750","49683"
"29.04.2024 13:00 - 29.04.2024 14:00","47150","47662"
"29.04.2024 14:00 - 29.04.2024 15:00","45050","46186"
"29.04.2024 15:00 - 29.04.2024 16:00","44150","44985"
"29.04.2024 16:00 - 29.04.2024 17:00","45750","46738"
"29.04.2024 17:00 - 29.04.2024 18:00","49150","48693"
"29.04.2024 18:00 - 29.04.2024 19:00","48850","48343"
"29.04.2024 19:00 - 29.04.2024 20:00","47800","48007"
"29.04.2024 20:00 - 29.04.2024 21:00","47100","48200"
"29.04.2024 21:00 - 29.04.2024 22:00","48600","47585"
"29.04.2024 22:00 - 29.04.2024 23:00","46250","45059"
"29.04.2024 23:00 - 30.04.2024 00:00","43500","42776"
"30.04.2024 00:00 - 30.04.2024 01:00","42550","41402"
"30.04.2024 01:00 - 30.04.2024 02:00","40000","39614"
"30.04.2024 02:00 - 30.04.2024 03:00","39050","39245"
"30.04.2024 03:00 - 30.04.2024 04:00","40650","41131"
"30.04.2024 04:00 - 30.04.2024 05:00","44350","44985"
"30.04.2024 05:00 - 30.04.2024 06:00","48450","48892"
"30.04.2024 06:00 - 30.04.2024 07:00","51400","50309"
"30.04.2024 07:00 - 30.04.2024 08:00","52250","50527"
"30.04.2024 08:00 - 30.04.2024 09:00","51550","50587"
"30.04.2024 09:00 - 30.04.2024 10:00","51600","50666"
"30.04.2024 10:00 - 30.04.2024 11:00","51700","51407"
"30.04.2024 11:00 - 30.04.2024 12:00","51500","50527"
"30.04.2024 12:00 - 30.04.2024 13:00","49050","48592"
"30.04.2024 13:00 - 30.04.2024 14:00","47450","46326"
"30.04.2024 14:00 - 30.04.2024 15:00","45500","44612"
"30.04.2024 15:00 - 30.04.2024 16:00","44750","43976"
"30.04.2024 16:00 - 30.04.2024 17:00","45950","45526"
"30.04.2024 17:00 - 30.04.2024 18:00","47700","46744"
"30.04.2024 18:00 - 30.04.2024 19:00","47150","46108"
"30.04.2024 19:00 - 30.04.2024 20:00","46600","45137"
"30.04.2024 20:00 - 30.04.2024 21:00","46050","45332"
"30.04.2024 21:00 - 30.04.2024 22:00","47850","45036"
"30.04.2024 22:00 - 30.04.2024 23:00","43600","42282"
"30.04.2024 23:00 - 01.05.2024 00:00","40450","39985"
"01.05.2024 00:00 - 01.05.2024 01:00","39300","38462"
"01.05.2024 01:00 - 01.05.2024 02:00","36450","36248"
"01.05.2024 02:00 - 01.05.2024 03:00","34800","34679"
"01.05.2024 03:00 - 01.05.2024 04:00","34400","34478"
"01.05.2024 04:00 - 01.05.2024 05:00","34600","34844"
"01.05.2024 05:00 - 01.05.2024 06:00","34900","35607"
"01.05.2024 06:00 - 01.05.2024 07:00","36400","37299"
"01.05.2024 07:00 - 01.05.2024 08:00","38200","39304"
"01.05.2024 08:00 - 01.05.2024 09:00","39700","41974"
"01.05.2024 09:00 - 01.05.2024 10:00","41100","43847"
"01.05.2024 10:00 - 01.05.2024 11:00","42900","46280"
"01.05.2024 11:00 - 01.05.2024 12:00","43200","45233"
"01.05.2024 12:00 - 01.05.2024 13:00","40400","42968"
"01.05.2024 13:00 - 01.05.2024 14:00","38150","41094"
"01.05.2024 14:00 - 01.05.2024 15:00","37200","39498"
"01.05.2024 15:00 - 01.05.2024 16:00","36850","38330"
"01.05.2024 16:00 - 01.05.2024 17:00","38950","40543"
"01.05.2024 17:00 - 01.05.2024 18:00","42150","42751"
"01.05.2024 18:00 - 01.05.2024 19:00","42500","42263"
"01.05.2024 19:00 - 01.05.2024 20:00","43150","42599"
"01.05.2024 20:00 - 01.05.2024 21:00","42650","43292"
"01.05.2024 21:00 - 01.05.2024 22:00","44800","43257"
"01.05.2024 22:00 - 01.05.2024 23:00","42650","40940"
"01.05.2024 23:00 - 02.05.2024 00:00","40200","39080"
"02.05.2024 00:00 - 02.05.2024 01:00","39550","37832"
"02.05.2024 01:00 - 02.05.2024 02:00","37250","36119"
"02.05.2024 02:00 - 02.05.2024 03:00","36550","35646"
"02.05.2024 03:00 - 02.05.2024 04:00","38650","38081"
"02.05.2024 04:00 - 02.05.2024 05:00","42750","42296"
"02.05.2024 05:00 - 02.05.2024 06:00","47500","46654"
"02.05.2024 06:00 - 02.05.2024 07:00","51250","49644"
"02.05.2024 07:00 - 02.05.2024 08:00","52850","50838"
"02.05.2024 08:00 - 02.05.2024 09:00","53500","51258"
"02.05.2024 09:00 - 02.05.2024 10:00","53800","51830"
"02.05.2024 10:00 - 02.05.2024 11:00","55200","52464"
"02.05.2024 11:00 - 02.05.2024 12:00","55400","50993"
"02.05.2024 12:00 - 02.05.2024 13:00","53200","49593"
"02.05.2024 13:00 - 02.05.2024 14:00","51400","47554"
"02.05.2024 14:00 - 02.05.2024 15:00","49550","46281"
"02.05.2024 15:00 - 02.05.2024 16:00","48050","46290"
"02.05.2024 16:00 - 02.05.2024 17:00","48950","48119"
"02.05.2024 17:00 - 02.05.2024 18:00","51250","50113"
"02.05.2024 18:00 - 02.05.2024 19:00","50200","49473"
"02.05.2024 19:00 - 02.05.2024 20:00","49100","48710"
"02.05.2024 20:00 - 02.05.2024 21:00","48350","48971"
"02.05.2024 21:00 - 02.05.2024 22:00","50200","48523"
"02.05.2024 22:00 - 02.05.2024 23:00","46100","46293"
"02.05.2024 23:00 - 03.05.2024 00:00","43300","44049"
"03.05.2024 00:00 - 03.05.2024 01:00","42450","42888"
"03.05.2024 01:00 - 03.05.2024 02:00","40300","41055"
"03.05.2024 02:00 - 03.05.2024 03:00","39550","40462"
"03.05.2024 03:00 - 03.05.2024 04:00","41150","42561"
"03.05.2024 04:00 - 03.05.2024 05:00","44750","46439"
"03.05.2024 05:00 - 03.05.2024 06:00","48700","49876"
"03.05.2024 06:00 - 03.05.2024 07:00","51500","51509"
"03.05.2024 07:00 - 03.05.2024 08:00","52250","51670"
"03.05.2024 08:00 - 03.05.2024 09:00","52100","50772"
"03.05.2024 09:00 - 03.05.2024 10:00","52000","50189"
"03.05.2024 10:00 - 03.05.2024 11:00","52200","50441"
"03.05.2024 11:00 - 03.05.2024 12:00","51900","48448"
"03.05.2024 12:00 - 03.05.2024 13:00","49650","46365"
"03.05.2024 13:00 - 03.05.2024 14:00","48000","44931"
"03.05.2024 14:00 - 03.05.2024 15:00","45300","43491"
"03.05.2024 15:00 - 03.05.2024 16:00","44050","43341"
"03.05.2024 16:00 - 03.05.2024 17:00","45550","44941"
"03.05.2024 17:00 - 03.05.2024 18:00","47450","46192"
"03.05.2024 18:00 - 03.05.2024 19:00","46750","46148"
"03.05.2024 19:00 - 03.05.2024 20:00","46850","46360"
"03.05.2024 20:00 - 03.05.2024 21:00","46700","47188"
"03.05.2024 21:00 - 03.05.2024 22:00","48350","46735"
"03.05.2024 22:00 - 03.05.2024 23:00","45150","44237"
"03.05.2024 23:00 - 04.05.2024 00:00","42200","41699"
"04.05.2024 00:00 - 04.05.2024 01:00","41450","40378"
"04.05.2024 01:00 - 04.05.2024 02:00","38950","38431"
"04.05.2024 02:00 - 04.05.2024 03:00","37750","37315"
"04.05.2024 03:00 - 04.05.2024 04:00","37750","37883"
"04.05.2024 04:00 - 04.05.2024 05:00","38900","38917"
"04.05.2024 05:00 - 04.05.2024 06:00","39800","40249"
"04.05.2024 06:00 - 04.05.2024 07:00","42200","42655"
"04.05.2024 07:00 - 04.05.2024 08:00","44150","44272"
"04.05.2024 08:00 - 04.05.2024 09:00","45650","44622"
"04.05.2024 09:00 - 04.05.2024 10:00","45700","44939"
"04.05.2024 10:00 - 04.05.2024 11:00","47200","46396"
"04.05.2024 11:00 - 04.05.2024 12:00","47200","44694"
"04.05.2024 12:00 - 04.05.2024 13:00","44000","42751"
"04.05.2024 13:00 - 04.05.2024 14:00","42600","41365"
"04.05.2024 14:00 - 04.05.2024 15:00","41000","40026"
"04.05.2024 15:00 - 04.05.2024 16:00","40150","40121"
"04.05.2024 16:00 - 04.05.2024 17:00","41650","41729"
"04.05.2024 17:00 - 04.05.2024 18:00","43350","43167"
"04.05.2024 18:00 - 04.05.2024 19:00","42950","42629"
"04.05.2024 19:00 - 04.05.2024 20:00","42350","42591"
"04.05.2024 20:00 - 04.05.2024 21:00","42400","43682"
"04.05.2024 21:00 - 04.05.2024 22:00","44500","43992"
"04.05.2024 22:00 - 04.05.2024 23:00","41900","41556"
"04.05.2024 23:00 - 05.05.2024 00:00","39300","39178"
"05.05.2024 00:00 - 05.05.2024 01:00","38200","37662"
"05.05.2024 01:00 - 05.05.2024 02:00","35350","35282"
"05.05.2024 02:00 - 05.05.2024 03:00","33950","34004"
"05.05.2024 03:00 - 05.05.2024 04:00","33700","34062"
"05.05.2024 04:00 - 05.05.2024 05:00","34100","34402"
"05.05.2024 05:00 - 05.05.2024 06:00","34200","35080"
"05.05.2024 06:00 - 05.05.2024 07:00","35700","36772"
"05.05.2024 07:00 - 05.05.2024 08:00","37900","38840"
"05.05.2024 08:00 - 05.05.2024 09:00","39500","39865"
"05.05.2024 09:00 - 05.05.2024 10:00","40400","41073"
"05.05.2024 10:00 - 05.05.2024 11:00","41800","43351"
"05.05.2024 11:00 - 05.05.2024 12:00","41650","41224"
"05.05.2024 12:00 - 05.05.2024 13:00","38700","39483"
"05.05.2024 13:00 - 05.05.2024 14:00","36500","37459"
"05.05.2024 14:00 - 05.05.2024 15:00","34800","36639"
"05.05.2024 15:00 - 05.05.2024 16:00","34750","37657"
"05.05.2024 16:00 - 05.05.2024 17:00","37250","39936"
"05.05.2024 17:00 - 05.05.2024 18:00","40750","42037"
"05.05.2024 18:00 - 05.05.2024 19:00","41100","41591"
"05.05.2024 19:00 - 05.05.2024 20:00","41400","41739"
"05.05.2024 20:00 - 05.05.2024 21:00","41000","42747"
"05.05.2024 21:00 - 05.05.2024 22:00","43200","42800"
"05.05.2024 22:00 - 05.05.2024 23:00","40900","40317"
"05.05.2024 23:00 - 06.05.2024 00:00","38400","38558"
"06.05.2024 00:00 - 06.05.2024 01:00","37650","37054"
"06.05.2024 01:00 - 06.05.2024 02:00","35450","35154"
"06.05.2024 02:00 - 06.05.2024 03:00","34500","34575"
"06.05.2024 03:00 - 06.05.2024 04:00","36250","36756"
"06.05.2024 04:00 - 06.05.2024 05:00","40550","40951"
"06.05.2024 05:00 - 06.05.2024 06:00","45000","45118"
"06.05.2024 06:00 - 06.05.2024 07:00","48100","47656"
"06.05.2024 07:00 - 06.05.2024 08:00","49350","48452"
"06.05.2024 08:00 - 06.05.2024 09:00","49500","48672"
"06.05.2024 09:00 - 06.05.2024 10:00","50000","49536"
"06.05.2024 10:00 - 06.05.2024 11:00","50800","50182"
"06.05.2024 11:00 - 06.05.2024 12:00","50450","48999"
"06.05.2024 12:00 - 06.05.2024 13:00","48300","47235"
"06.05.2024 13:00 - 06.05.2024 14:00","46300","45687"
"06.05.2024 14:00 - 06.05.2024 15:00","44800","44373"
"06.05.2024 15:00 - 06.05.2024 16:00","43650","44120"
"06.05.2024 16:00 - 06.05.2024 17:00","44850","46207"
"06.05.2024 17:00 - 06.05.2024 18:00","47700","47806"
"06.05.2024 18:00 - 06.05.2024 19:00","47400","46594"
"06.05.2024 19:00 - 06.05.2024 20:00","46400","45957"
"06.05.2024 20:00 - 06.05.2024 21:00","45700","47044"
"06.05.2024 21:00 - 06.05.2024 22:00","47000","46652"
"06.05.2024 22:00 - 06.05.2024 23:00","44000","43739"
"06.05.2024 23:00 - 07.05.2024 00:00","41350","41785"
"07.05.2024 00:00 - 07.05.2024 01:00","40050","40526"
"07.05.2024 01:00 - 07.05.2024 02:00","38050","38639"
"07.05.2024 02:00 - 07.05.2024 03:00","37050","37932"
"07.05.2024 03:00 - 07.05.2024 04:00","38400","39921"
"07.05.2024 04:00 - 07.05.2024 05:00","41500","43472"
"07.05.2024 05:00 - 07.05.2024 06:00","45550","47681"
"07.05.2024 06:00 - 07.05.2024 07:00","48100","49905"
"07.05.2024 07:00 - 07.05.2024 08:00","49000","50083"
"07.05.2024 08:00 - 07.05.2024 09:00","48650","49361"
"07.05.2024 09:00 - 07.05.2024 10:00","48450","49111"
"07.05.2024 10:00 - 07.05.2024 11:00","49000","49832"
"07.05.2024 11:00 - 07.05.2024 12:00","48900","48359"
"07.05.2024 12:00 - 07.05.2024 13:00","47100","46568"
"07.05.2024 13:00 - 07.05.2024 14:00","44950","44963"
"07.05.2024 14:00 - 07.05.2024 15:00","43250","43649"
"07.05.2024 15:00 - 07.05.2024 16:00","41950","43212"
"07.05.2024 16:00 - 07.05.2024 17:00","43300","44702"
"07.05.2024 17:00 - 07.05.2024 18:00","45600","46004"
"07.05.2024 18:00 - 07.05.2024 19:00","45100","44934"
"07.05.2024 19:00 - 07.05.2024 20:00","44050","44434"
"07.05.2024 20:00 - 07.05.2024 21:00","43950","45646"
"07.05.2024 21:00 - 07.05.2024 22:00","45700","45675"
"07.05.2024 22:00 - 07.05.2024 23:00","41700","43019"
"07.05.2024 23:00 - 08.05.2024 00:00","39050","40368"
"08.05.2024 00:00 - 08.05.2024 01:00","37750","38958"
"08.05.2024 01:00 - 08.05.2024 02:00","35300","36780"
"08.05.2024 02:00 - 08.05.2024 03:00","33850","35488"
"08.05.2024 03:00 - 08.05.2024 04:00","33550","35661"
"08.05.2024 04:00 - 08.05.2024 05:00","34100","36510"
"08.05.2024 05:00 - 08.05.2024 06:00","34050","37585"
"08.05.2024 06:00 - 08.05.2024 07:00","35250","39347"
"08.05.2024 07:00 - 08.05.2024 08:00","36650","41143"
"08.05.2024 08:00 - 08.05.2024 09:00","37950","42251"
"08.05.2024 09:00 - 08.05.2024 10:00","38400","43417"
"08.05.2024 10:00 - 08.05.2024 11:00","40250","45457"
"08.05.2024 11:00 - 08.05.2024 12:00","40450","44277"
"08.05.2024 12:00 - 08.05.2024 13:00","37350","41833"
"08.05.2024 13:00 - 08.05.2024 14:00","35400","40119"
"08.05.2024 14:00 - 08.05.2024 15:00","33750","38616"
"08.05.2024 15:00 - 08.05.2024 16:00","32850","38387"
"08.05.2024 16:00 - 08.05.2024 17:00","34950","39895"
"08.05.2024 17:00 - 08.05.2024 18:00","38050","41113"
"08.05.2024 18:00 - 08.05.2024 19:00","38400","41095"
"08.05.2024 19:00 - 08.05.2024 20:00","38750","41423"
"08.05.2024 20:00 - 08.05.2024 21:00","39300","42970"
"08.05.2024 21:00 - 08.05.2024 22:00","41350","43242"
"08.05.2024 22:00 - 08.05.2024 23:00","42050","40590"
"08.05.2024 23:00 - 09.05.2024 00:00","39500","38641"
"09.05.2024 00:00 - 09.05.2024 01:00","38400","37424"
"09.05.2024 01:00 - 09.05.2024 02:00","36050","35400"
"09.05.2024 02:00 - 09.05.2024 03:00","34750","34374"
"09.05.2024 03:00 - 09.05.2024 04:00","34700","35044"
"09.05.2024 04:00 - 09.05.2024 05:00","35050","35893"
"09.05.2024 05:00 - 09.05.2024 06:00","35400","36965"
"09.05.2024 06:00 - 09.05.2024 07:00","36850","38690"
"09.05.2024 07:00 - 09.05.2024 08:00","38850","40311"
"09.05.2024 08:00 - 09.05.2024 09:00","40450","40861"
"09.05.2024 09:00 - 09.05.2024 10:00","41500","41558"
"09.05.2024 10:00 - 09.05.2024 11:00","43100","45213"
"09.05.2024 11:00 - 09.05.2024 12:00","43000","43735"
"09.05.2024 12:00 - 09.05.2024 13:00","40150","38831"
"09.05.2024 13:00 - 09.05.2024 14:00","38000","37425"
"09.05.2024 14:00 - 09.05.2024 15:00","36250","36586"
"09.05.2024 15:00 - 09.05.2024 16:00","36050","36506"
"09.05.2024 16:00 - 09.05.2024 17:00","37550","37993"
"09.05.2024 17:00 - 09.05.2024 18:00","40050","39690"
"09.05.2024 18:00 - 09.05.2024 19:00","40300","39671"
"09.05.2024 19:00 - 09.05.2024 20:00","40800","40063"
"09.05.2024 20:00 - 09.05.2024 21:00","41050","41768"
"09.05.2024 21:00 - 09.05.2024 22:00","42650","41900"
"09.05.2024 22:00 - 09.05.2024 23:00","40200","39082"
"09.05.2024 23:00 - 10.05.2024 00:00","37500","36898"
"10.05.2024 00:00 - 10.05.2024 01:00","36800","35483"
"10.05.2024 01:00 - 10.05.2024 02:00","34300","33478"
"10.05.2024 02:00 - 10.05.2024 03:00","33050","32714"
"10.05.2024 03:00 - 10.05.2024 04:00","34000","33817"
"10.05.2024 04:00 - 10.05.2024 05:00","36350","35405"
"10.05.2024 05:00 - 10.05.2024 06:00","38150","37051"
"10.05.2024 06:00 - 10.05.2024 07:00","40300","38951"
"10.05.2024 07:00 - 10.05.2024 08:00","42050","40549"
"10.05.2024 08:00 - 10.05.2024 09:00","42400","41072"
"10.05.2024 09:00 - 10.05.2024 10:00","42100","41292"
"10.05.2024 10:00 - 10.05.2024 11:00","43400","42924"
"10.05.2024 11:00 - 10.05.2024 12:00","43600","41851"
"10.05.2024 12:00 - 10.05.2024 13:00","41350","40570"
"10.05.2024 13:00 - 10.05.2024 14:00","39700","39686"
"10.05.2024 14:00 - 10.05.2024 15:00","38150","38837"
"10.05.2024 15:00 - 10.05.2024 16:00","37800","38691"
"10.05.2024 16:00 - 10.05.2024 17:00","39000","39482"
"10.05.2024 17:00 - 10.05.2024 18:00","41000","40090"
"10.05.2024 18:00 - 10.05.2024 19:00","40250","39338"
"10.05.2024 19:00 - 10.05.2024 20:00","40150","39381"
"10.05.2024 20:00 - 10.05.2024 21:00","40800","41315"
"10.05.2024 21:00 - 10.05.2024 22:00","43000","41259"
"10.05.2024 22:00 - 10.05.2024 23:00","40300","38536"
"10.05.2024 23:00 - 11.05.2024 00:00","37000","36175"
"11.05.2024 00:00 - 11.05.2024 01:00","35850","34748"
"11.05.2024 01:00 - 11.05.2024 02:00","33000","32737"
"11.05.2024 02:00 - 11.05.2024 03:00","31550","31624"
"11.05.2024 03:00 - 11.05.2024 04:00","31350","31923"
"11.05.2024 04:00 - 11.05.2024 05:00","32050","32464"
"11.05.2024 05:00 - 11.05.2024 06:00","32750","33468"
"11.05.2024 06:00 - 11.05.2024 07:00","35100","35286"
"11.05.2024 07:00 - 11.05.2024 08:00","37250","37245"
"11.05.2024 08:00 - 11.05.2024 09:00","38600","38513"
"11.05.2024 09:00 - 11.05.2024 10:00","38850","38911"
"11.05.2024 10:00 - 11.05.2024 11:00","40050","41011"
"11.05.2024 11:00 - 11.05.2024 12:00","40450","40073"
"11.05.2024 12:00 - 11.05.2024 13:00","38800","38520"
"11.05.2024 13:00 - 11.05.2024 14:00","37550","37286"
"11.05.2024 14:00 - 11.05.2024 15:00","36300","36171"
"11.05.2024 15:00 - 11.05.2024 16:00","36050","36935"
"11.05.2024 16:00 - 11.05.2024 17:00","37050","38368"
"11.05.2024 17:00 - 11.05.2024 18:00","38400","39114"
"11.05.2024 18:00 - 11.05.2024 19:00","38300","37965"
"11.05.2024 19:00 - 11.05.2024 20:00","38250","38130"
"11.05.2024 20:00 - 11.05.2024 21:00","39350","39949"
"11.05.2024 21:00 - 11.05.2024 22:00","41600","40234"
"11.05.2024 22:00 - 11.05.2024 23:00","38950","37717"
"11.05.2024 23:00 - 12.05.2024 00:00","36250","35438"
"12.05.2024 00:00 - 12.05.2024 01:00","34750","33508"
"12.05.2024 01:00 - 12.05.2024 02:00","31900","31367"
"12.05.2024 02:00 - 12.05.2024 03:00","30250","30137"
"12.05.2024 03:00 - 12.05.2024 04:00","29650","29815"
"12.05.2024 04:00 - 12.05.2024 05:00","29900","29575"
"12.05.2024 05:00 - 12.05.2024 06:00","30200","30172"
"12.05.2024 06:00 - 12.05.2024 07:00","31850","32036"
"12.05.2024 07:00 - 12.05.2024 08:00","34150","34647"
"12.05.2024 08:00 - 12.05.2024 09:00","36100","36745"
"12.05.2024 09:00 - 12.05.2024 10:00","37500","38553"
"12.05.2024 10:00 - 12.05.2024 11:00","39000","41072"
"12.05.2024 11:00 - 12.05.2024 12:00","39800","39833"
"12.05.2024 12:00 - 12.05.2024 13:00","37550","37794"
"12.05.2024 13:00 - 12.05.2024 14:00","35900","36833"
"12.05.2024 14:00 - 12.05.2024 15:00","34850","35865"
"12.05.2024 15:00 - 12.05.2024 16:00","34950","35887"
"12.05.2024 16:00 - 12.05.2024 17:00","36150","38237"
